"ts","dur","name","category","thread_name","depth"
4481232180458637,462,"cudaPointerGetAttributes","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232180461670,320,"cudaPointerGetAttributes","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232180464643,295,"cudaPointerGetAttributes","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232180467656,295,"cudaPointerGetAttributes","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232180470341,277,"cudaPointerGetAttributes","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232180473319,284,"cudaPointerGetAttributes","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232180478453,310,"cudaPointerGetAttributes","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232180495500,287,"cudaPointerGetAttributes","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232180499487,276,"cudaPointerGetAttributes","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232180502198,312,"cudaPointerGetAttributes","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232180504741,283,"cudaPointerGetAttributes","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232180509311,495,"cudaPointerGetAttributes","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232180512167,291,"cudaPointerGetAttributes","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232180515353,265,"cudaPointerGetAttributes","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232180519162,261,"cudaPointerGetAttributes","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232180524373,604,"cudaPointerGetAttributes","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232180529166,313,"cudaPointerGetAttributes","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232180531390,315,"cudaPointerGetAttributes","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232180548253,6470,"cudaEventRecord","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232180555473,1030,"cudaStreamWaitEvent","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232180556776,355,"cudaStreamWaitEvent","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232180557377,260,"cudaStreamWaitEvent","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232180557842,266,"cudaStreamWaitEvent","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232180727826,5293,"cudaLaunchKernelExC","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232180746816,3045,"cudaLaunchKernelExC","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232181184490,3181,"cudaLaunchKernelExC","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232181307245,3779,"cudaLaunchKernelExC","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232181322500,3096,"cudaLaunchKernelExC","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232181335954,3241,"cudaLaunchKernelExC","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232181351786,3214,"cudaLaunchKernelExC","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232181365460,3000,"cudaLaunchKernelExC","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232181379508,3619,"cudaLaunchKernelExC","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232181636614,3460,"cudaLaunchKernelExC","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232181760696,3127,"cudaLaunchKernelExC","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232181785539,2952,"cudaLaunchKernelExC","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232181798728,3028,"cudaLaunchKernelExC","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232181823964,3160,"cudaLaunchKernelExC","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232181837824,3750,"cudaLaunchKernelExC","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232181866501,3317,"cudaLaunchKernelExC","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232181879794,3457,"cudaLaunchKernelExC","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232181893488,3188,"cudaLaunchKernelExC","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232182281812,2879,"cudaLaunchKernelExC","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232182295044,2780,"cudaLaunchKernelExC","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232182522460,3103,"cudaLaunchKernelExC","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232182537048,3366,"cudaLaunchKernelExC","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232182561179,3101,"cudaLaunchKernelExC","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232182595227,2973,"cudaLaunchKernelExC","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232182740011,3307,"cudaLaunchKernelExC","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232182754158,3100,"cudaLaunchKernelExC","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232182767126,3215,"cudaLaunchKernelExC","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232183020548,2849,"cudaLaunchKernelExC","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232183024539,3664,"cudaEventRecord","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232183028375,2245,"cudaEventRecord","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232183030746,2304,"cudaEventRecord","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232183033181,2124,"cudaEventRecord","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232183035566,1081,"cudaStreamWaitEvent","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232183036790,466,"cudaStreamWaitEvent","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232183037378,423,"cudaStreamWaitEvent","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232183037922,469,"cudaStreamWaitEvent","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232183098903,7601,"aten::view","cpu_op","thread 165589 (pt_autograd_0)",2
4481232183244087,63708,"autograd::engine::evaluate_function: ToCopyBackward0","cpu_op","thread 165589 (pt_autograd_0)",0
4481232183247079,54921,"ToCopyBackward0","cpu_op","thread 165589 (pt_autograd_0)",1
4481232183249585,51903,"aten::to","cpu_op","thread 165589 (pt_autograd_0)",2
4481232183251209,50037,"aten::_to_copy","cpu_op","thread 165589 (pt_autograd_0)",3
4481232183255608,19770,"aten::empty_strided","cpu_op","thread 165589 (pt_autograd_0)",4
4481232183259516,8572,"cudaEventQuery","cuda_runtime","thread 165589 (pt_autograd_0)",5
4481232183269004,767,"cudaEventQuery","cuda_runtime","thread 165589 (pt_autograd_0)",5
4481232183270303,641,"cudaEventQuery","cuda_runtime","thread 165589 (pt_autograd_0)",5
4481232183276806,23774,"aten::copy_","cpu_op","thread 165589 (pt_autograd_0)",4
4481232183289179,9223,"cudaLaunchKernel","cuda_runtime","thread 165589 (pt_autograd_0)",5
4481232183313471,185296,"autograd::engine::evaluate_function: MulBackward0","cpu_op","thread 165589 (pt_autograd_0)",0
4481232183314985,135968,"MulBackward0","cpu_op","thread 165589 (pt_autograd_0)",1
4481232183358984,844,"cudaStreamIsCapturing","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232183360142,975,"cudaStreamWaitEvent","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232183372217,3095,"aten::record_stream","cpu_op","thread 165589 (pt_autograd_0)",2
4481232183391703,254,"cudaStreamIsCapturing","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232183392082,620,"cudaStreamWaitEvent","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232183398725,1253,"aten::record_stream","cpu_op","thread 165589 (pt_autograd_0)",2
4481232183404124,24989,"aten::mul","cpu_op","thread 165589 (pt_autograd_0)",2
4481232183410849,1277,"cudaEventQuery","cuda_runtime","thread 165589 (pt_autograd_0)",3
4481232183412498,426,"cudaEventQuery","cuda_runtime","thread 165589 (pt_autograd_0)",3
4481232183413494,402,"cudaEventQuery","cuda_runtime","thread 165589 (pt_autograd_0)",3
4481232183420812,6952,"cudaLaunchKernel","cuda_runtime","thread 165589 (pt_autograd_0)",3
4481232183430093,15027,"aten::mul","cpu_op","thread 165589 (pt_autograd_0)",2
4481232183433545,484,"cudaEventQuery","cuda_runtime","thread 165589 (pt_autograd_0)",3
4481232183434429,390,"cudaEventQuery","cuda_runtime","thread 165589 (pt_autograd_0)",3
4481232183435081,346,"cudaEventQuery","cuda_runtime","thread 165589 (pt_autograd_0)",3
4481232183440014,4195,"cudaLaunchKernel","cuda_runtime","thread 165589 (pt_autograd_0)",3
4481232183447092,1467,"cudaEventRecord","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232183449956,443,"cudaEventRecord","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232183452608,18299,"aten::to","cpu_op","thread 165589 (pt_autograd_0)",1
4481232183453450,17243,"aten::_to_copy","cpu_op","thread 165589 (pt_autograd_0)",2
4481232183454987,5323,"aten::empty_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232183456554,485,"cudaEventQuery","cuda_runtime","thread 165589 (pt_autograd_0)",4
4481232183457318,348,"cudaEventQuery","cuda_runtime","thread 165589 (pt_autograd_0)",4
4481232183457927,355,"cudaEventQuery","cuda_runtime","thread 165589 (pt_autograd_0)",4
4481232183461121,9115,"aten::copy_","cpu_op","thread 165589 (pt_autograd_0)",3
4481232183465061,3881,"cudaLaunchKernel","cuda_runtime","thread 165589 (pt_autograd_0)",4
4481232183474060,19412,"aten::sum","cpu_op","thread 165589 (pt_autograd_0)",1
4481232183477099,474,"cudaEventQuery","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232183477879,352,"cudaEventQuery","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232183478489,350,"cudaEventQuery","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232183487747,4534,"cudaLaunchKernel","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232183505122,72234,"autograd::engine::evaluate_function: MulBackward0","cpu_op","thread 165589 (pt_autograd_0)",0
4481232183506360,66756,"MulBackward0","cpu_op","thread 165589 (pt_autograd_0)",1
4481232183517596,248,"cudaStreamIsCapturing","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232183518001,642,"cudaStreamWaitEvent","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232183525091,1257,"aten::record_stream","cpu_op","thread 165589 (pt_autograd_0)",2
4481232183535134,227,"cudaStreamIsCapturing","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232183535493,475,"cudaStreamWaitEvent","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232183541770,1568,"aten::record_stream","cpu_op","thread 165589 (pt_autograd_0)",2
4481232183545714,12902,"aten::mul","cpu_op","thread 165589 (pt_autograd_0)",2
4481232183547559,595,"cudaEventQuery","cuda_runtime","thread 165589 (pt_autograd_0)",3
4481232183548502,380,"cudaEventQuery","cuda_runtime","thread 165589 (pt_autograd_0)",3
4481232183549171,373,"cudaEventQuery","cuda_runtime","thread 165589 (pt_autograd_0)",3
4481232183552999,4729,"cudaLaunchKernel","cuda_runtime","thread 165589 (pt_autograd_0)",3
4481232183559329,9904,"aten::mul","cpu_op","thread 165589 (pt_autograd_0)",2
4481232183560716,525,"cudaEventQuery","cuda_runtime","thread 165589 (pt_autograd_0)",3
4481232183561553,352,"cudaEventQuery","cuda_runtime","thread 165589 (pt_autograd_0)",3
4481232183562169,347,"cudaEventQuery","cuda_runtime","thread 165589 (pt_autograd_0)",3
4481232183565239,3371,"cudaLaunchKernel","cuda_runtime","thread 165589 (pt_autograd_0)",3
4481232183570384,475,"cudaEventRecord","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232183572160,447,"cudaEventRecord","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232183582052,3827,"autograd::engine::evaluate_function: AddBackward0","cpu_op","thread 165589 (pt_autograd_0)",0
4481232183583055,554,"AddBackward0","cpu_op","thread 165589 (pt_autograd_0)",1
4481232183588964,42408,"autograd::engine::evaluate_function: SiluBackward0","cpu_op","thread 165589 (pt_autograd_0)",0
4481232183589740,38827,"SiluBackward0","cpu_op","thread 165589 (pt_autograd_0)",1
4481232183598345,208,"cudaStreamIsCapturing","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232183598692,487,"cudaStreamWaitEvent","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232183605150,1634,"aten::record_stream","cpu_op","thread 165589 (pt_autograd_0)",2
4481232183610133,15996,"aten::silu_backward","cpu_op","thread 165589 (pt_autograd_0)",2
4481232183613800,585,"cudaEventQuery","cuda_runtime","thread 165589 (pt_autograd_0)",3
4481232183614725,391,"cudaEventQuery","cuda_runtime","thread 165589 (pt_autograd_0)",3
4481232183615401,498,"cudaEventQuery","cuda_runtime","thread 165589 (pt_autograd_0)",3
4481232183619671,5037,"cudaLaunchKernel","cuda_runtime","thread 165589 (pt_autograd_0)",3
4481232183627524,485,"cudaEventRecord","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232183635292,25608,"autograd::engine::evaluate_function: SplitBackward0","cpu_op","thread 165589 (pt_autograd_0)",0
4481232183636425,21033,"SplitBackward0","cpu_op","thread 165589 (pt_autograd_0)",1
4481232183638691,18227,"aten::cat","cpu_op","thread 165589 (pt_autograd_0)",2
4481232183643592,532,"cudaEventQuery","cuda_runtime","thread 165589 (pt_autograd_0)",3
4481232183644489,347,"cudaEventQuery","cuda_runtime","thread 165589 (pt_autograd_0)",3
4481232183645104,349,"cudaEventQuery","cuda_runtime","thread 165589 (pt_autograd_0)",3
4481232183650727,4880,"cudaLaunchKernel","cuda_runtime","thread 165589 (pt_autograd_0)",3
4481232183666015,38443,"autograd::engine::evaluate_function: FineGrainedOffloadingGroupStartFunctionBackward","cpu_op","thread 165589 (pt_autograd_0)",0
4481232183667257,34672,"FineGrainedOffloadingGroupStartFunctionBackward","cpu_op","thread 165589 (pt_autograd_0)",1
4481232183689775,191,"cudaStreamIsCapturing","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232183690376,766,"cudaEventRecordWithFlags","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232183692558,161,"cudaStreamIsCapturing","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232183693132,643,"cudaStreamWaitEvent","cuda_runtime","thread 165589 (pt_autograd_0)",2
4481232183708220,3906450,"autograd::engine::evaluate_function: _GroupedLinearBackward","cpu_op","thread 165589 (pt_autograd_0)",0
4481232183709356,3858914,"_GroupedLinearBackward","cpu_op","thread 165589 (pt_autograd_0)",1
4481232184658228,4509,"aten::view","cpu_op","thread 165589 (pt_autograd_0)",2
4481232184684114,190926,"aten::split_with_sizes","cpu_op","thread 165589 (pt_autograd_0)",2
4481232184687843,1115,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184689728,123,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184690364,341,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184691179,122,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184691949,115,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184692601,143,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184693268,268,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184693937,128,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184694832,134,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184695368,101,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184695826,130,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184696318,114,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184697124,83,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184697567,95,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184698019,330,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184698708,103,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184699583,172,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184700129,94,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184700607,104,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184701108,94,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184702016,83,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184702455,88,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184702920,308,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184703580,137,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184704435,100,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184704889,133,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184705381,93,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184705835,92,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184706954,121,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184707434,94,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184708038,224,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184709015,110,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184710233,88,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184710785,93,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184711232,114,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184711696,95,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184712780,82,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184713215,97,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184713665,271,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184714323,122,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184715048,136,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184715538,130,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184716022,114,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184716494,91,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184716984,100,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184717562,248,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184718305,413,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184719369,151,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184720127,178,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184720837,174,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184721528,138,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184722196,140,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184722753,96,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184723277,144,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184723902,259,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184724666,159,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184725220,194,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184725891,131,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184726489,158,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184727283,238,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184727968,127,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184728511,149,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184729138,317,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184729857,159,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184730451,122,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184730983,193,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184731572,134,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184732100,115,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184732615,119,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184733152,145,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184733689,358,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184734497,131,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184735011,176,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184735581,149,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184736140,122,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184736643,145,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184737199,127,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
4481232184737811,127,"aten::as_strided","cpu_op","thread 165589 (pt_autograd_0)",3
