"ts","dur","name","category","thread_name","depth"
4482705125134474,684981,"FineGrainedOffloadingMultiGroupCommitFunction","cpu_op","thread 169076 (python)",1
4482705125176318,722,"cudaStreamIsCapturing","cuda_runtime","thread 169076 (python)",2
4482705125177492,1948,"cudaEventRecordWithFlags","cuda_runtime","thread 169076 (python)",2
4482705125181598,182,"cudaStreamIsCapturing","cuda_runtime","thread 169076 (python)",2
4482705125182409,1977,"cudaStreamWaitEvent","cuda_runtime","thread 169076 (python)",2
4482705125236186,305,"cudaStreamIsCapturing","cuda_runtime","thread 169076 (python)",2
4482705125236699,1111,"cudaStreamWaitEvent","cuda_runtime","thread 169076 (python)",2
4482705125246895,26927,"aten::copy_","cpu_op","thread 169076 (python)",2
4482705125251113,295,"cudaStreamIsCapturing","cuda_runtime","thread 169076 (python)",3
4482705125252255,17869,"cudaMemcpyAsync","cuda_runtime","thread 169076 (python)",3
4482705125278147,3018,"aten::record_stream","cpu_op","thread 169076 (python)",2
4482705125295238,290,"cudaStreamIsCapturing","cuda_runtime","thread 169076 (python)",2
4482705125295823,923,"cudaStreamWaitEvent","cuda_runtime","thread 169076 (python)",2
4482705125302965,11054,"aten::copy_","cpu_op","thread 169076 (python)",2
4482705125305406,286,"cudaStreamIsCapturing","cuda_runtime","thread 169076 (python)",3
4482705125306172,5975,"cudaMemcpyAsync","cuda_runtime","thread 169076 (python)",3
4482705125316060,1445,"aten::record_stream","cpu_op","thread 169076 (python)",2
4482705125320384,1086,"cudaEventRecord","cuda_runtime","thread 169076 (python)",2
4482705125333847,349,"cudaStreamIsCapturing","cuda_runtime","thread 169076 (python)",2
4482705125334357,1049,"cudaStreamWaitEvent","cuda_runtime","thread 169076 (python)",2
4482705125340993,8509,"aten::copy_","cpu_op","thread 169076 (python)",2
4482705125342981,278,"cudaStreamIsCapturing","cuda_runtime","thread 169076 (python)",3
4482705125343674,4068,"cudaMemcpyAsync","cuda_runtime","thread 169076 (python)",3
4482705125351594,1121,"aten::record_stream","cpu_op","thread 169076 (python)",2
4482705125363722,300,"cudaStreamIsCapturing","cuda_runtime","thread 169076 (python)",2
4482705125364443,1062,"cudaStreamWaitEvent","cuda_runtime","thread 169076 (python)",2
4482705125371083,9095,"aten::copy_","cpu_op","thread 169076 (python)",2
4482705125373057,261,"cudaStreamIsCapturing","cuda_runtime","thread 169076 (python)",3
4482705125374218,4531,"cudaMemcpyAsync","cuda_runtime","thread 169076 (python)",3
4482705125381845,1261,"aten::record_stream","cpu_op","thread 169076 (python)",2
4482705125385212,390,"cudaEventRecord","cuda_runtime","thread 169076 (python)",2
4482705125397457,191,"cudaStreamIsCapturing","cuda_runtime","thread 169076 (python)",2
4482705125397802,1137,"cudaStreamWaitEvent","cuda_runtime","thread 169076 (python)",2
4482705125404490,10154,"aten::copy_","cpu_op","thread 169076 (python)",2
4482705125406584,271,"cudaStreamIsCapturing","cuda_runtime","thread 169076 (python)",3
4482705125407346,5460,"cudaMemcpyAsync","cuda_runtime","thread 169076 (python)",3
4482705125416394,1189,"aten::record_stream","cpu_op","thread 169076 (python)",2
4482705125420086,620,"cudaEventRecord","cuda_runtime","thread 169076 (python)",2
4482705125431685,227,"cudaStreamIsCapturing","cuda_runtime","thread 169076 (python)",2
4482705125432083,1183,"cudaStreamWaitEvent","cuda_runtime","thread 169076 (python)",2
4482705125438512,8649,"aten::copy_","cpu_op","thread 169076 (python)",2
4482705125440931,270,"cudaStreamIsCapturing","cuda_runtime","thread 169076 (python)",3
4482705125441599,4061,"cudaMemcpyAsync","cuda_runtime","thread 169076 (python)",3
4482705125464718,1089,"aten::record_stream","cpu_op","thread 169076 (python)",2
4482705125467743,525,"cudaEventRecord","cuda_runtime","thread 169076 (python)",2
4482705125478923,256,"cudaStreamIsCapturing","cuda_runtime","thread 169076 (python)",2
4482705125479393,866,"cudaStreamWaitEvent","cuda_runtime","thread 169076 (python)",2
4482705125485114,9125,"aten::copy_","cpu_op","thread 169076 (python)",2
4482705125487065,163,"cudaStreamIsCapturing","cuda_runtime","thread 169076 (python)",3
4482705125487681,5300,"cudaMemcpyAsync","cuda_runtime","thread 169076 (python)",3
4482705125495776,1241,"aten::record_stream","cpu_op","thread 169076 (python)",2
4482705125499040,736,"cudaEventRecord","cuda_runtime","thread 169076 (python)",2
4482705125509364,321,"cudaStreamIsCapturing","cuda_runtime","thread 169076 (python)",2
4482705125509920,780,"cudaStreamWaitEvent","cuda_runtime","thread 169076 (python)",2
4482705125515386,8137,"aten::copy_","cpu_op","thread 169076 (python)",2
4482705125517179,307,"cudaStreamIsCapturing","cuda_runtime","thread 169076 (python)",3
4482705125517961,4174,"cudaMemcpyAsync","cuda_runtime","thread 169076 (python)",3
4482705125525030,1121,"aten::record_stream","cpu_op","thread 169076 (python)",2
4482705125527689,317,"cudaEventRecord","cuda_runtime","thread 169076 (python)",2
4482705125537881,231,"cudaStreamIsCapturing","cuda_runtime","thread 169076 (python)",2
4482705125538259,872,"cudaStreamWaitEvent","cuda_runtime","thread 169076 (python)",2
4482705125544910,8732,"aten::copy_","cpu_op","thread 169076 (python)",2
4482705125547060,249,"cudaStreamIsCapturing","cuda_runtime","thread 169076 (python)",3
4482705125547767,4433,"cudaMemcpyAsync","cuda_runtime","thread 169076 (python)",3
4482705125555175,1181,"aten::record_stream","cpu_op","thread 169076 (python)",2
4482705125567944,495,"cudaStreamIsCapturing","cuda_runtime","thread 169076 (python)",2
4482705125568859,1198,"cudaStreamWaitEvent","cuda_runtime","thread 169076 (python)",2
4482705125575666,8971,"aten::copy_","cpu_op","thread 169076 (python)",2
4482705125577687,185,"cudaStreamIsCapturing","cuda_runtime","thread 169076 (python)",3
4482705125578350,4685,"cudaMemcpyAsync","cuda_runtime","thread 169076 (python)",3
4482705125586519,1366,"aten::record_stream","cpu_op","thread 169076 (python)",2
4482705125589778,883,"cudaEventRecord","cuda_runtime","thread 169076 (python)",2
4482705125595351,27048,"aten::contiguous","cpu_op","thread 169076 (python)",2
4482705125596323,25829,"aten::clone","cpu_op","thread 169076 (python)",3
4482705125598726,7694,"aten::empty_like","cpu_op","thread 169076 (python)",4
4482705125600054,5914,"aten::empty","cpu_op","thread 169076 (python)",5
4482705125601912,1055,"cudaEventQuery","cuda_runtime","thread 169076 (python)",6
4482705125607083,14580,"aten::copy_","cpu_op","thread 169076 (python)",4
4482705125611403,8862,"cudaLaunchKernel","cuda_runtime","thread 169076 (python)",5
4482705125635344,263,"cudaStreamIsCapturing","cuda_runtime","thread 169076 (python)",2
4482705125635790,1126,"cudaStreamWaitEvent","cuda_runtime","thread 169076 (python)",2
4482705125644019,4855,"aten::slice","cpu_op","thread 169076 (python)",2
4482705125645993,979,"aten::as_strided","cpu_op","thread 169076 (python)",3
4482705125650615,10326,"aten::copy_","cpu_op","thread 169076 (python)",2
4482705125652556,158,"cudaStreamIsCapturing","cuda_runtime","thread 169076 (python)",3
4482705125653149,6348,"cudaMemcpyAsync","cuda_runtime","thread 169076 (python)",3
4482705125664650,1627,"aten::record_stream","cpu_op","thread 169076 (python)",2
4482705125678870,292,"cudaStreamIsCapturing","cuda_runtime","thread 169076 (python)",2
4482705125679376,686,"cudaStreamWaitEvent","cuda_runtime","thread 169076 (python)",2
4482705125685541,9130,"aten::copy_","cpu_op","thread 169076 (python)",2
4482705125687920,250,"cudaStreamIsCapturing","cuda_runtime","thread 169076 (python)",3
4482705125688596,4466,"cudaMemcpyAsync","cuda_runtime","thread 169076 (python)",3
4482705125696278,1261,"aten::record_stream","cpu_op","thread 169076 (python)",2
4482705125698952,1067,"cudaEventRecord","cuda_runtime","thread 169076 (python)",2
4482705125711107,192,"cudaStreamIsCapturing","cuda_runtime","thread 169076 (python)",2
4482705125711450,1101,"cudaStreamWaitEvent","cuda_runtime","thread 169076 (python)",2
4482705125717637,8434,"aten::copy_","cpu_op","thread 169076 (python)",2
4482705125719904,405,"cudaStreamIsCapturing","cuda_runtime","thread 169076 (python)",3
4482705125720735,3633,"cudaMemcpyAsync","cuda_runtime","thread 169076 (python)",3
4482705125727727,1091,"aten::record_stream","cpu_op","thread 169076 (python)",2
4482705125730112,786,"cudaEventRecord","cuda_runtime","thread 169076 (python)",2
4482705125740953,183,"cudaStreamIsCapturing","cuda_runtime","thread 169076 (python)",2
4482705125741352,734,"cudaStreamWaitEvent","cuda_runtime","thread 169076 (python)",2
4482705125746825,7378,"aten::copy_","cpu_op","thread 169076 (python)",2
4482705125748680,166,"cudaStreamIsCapturing","cuda_runtime","thread 169076 (python)",3
4482705125749298,3665,"cudaMemcpyAsync","cuda_runtime","thread 169076 (python)",3
4482705125755643,1121,"aten::record_stream","cpu_op","thread 169076 (python)",2
4482705125757991,652,"cudaEventRecord","cuda_runtime","thread 169076 (python)",2
4482705125767951,189,"cudaStreamIsCapturing","cuda_runtime","thread 169076 (python)",2
4482705125768288,734,"cudaStreamWaitEvent","cuda_runtime","thread 169076 (python)",2
4482705125774225,8109,"aten::copy_","cpu_op","thread 169076 (python)",2
4482705125776642,162,"cudaStreamIsCapturing","cuda_runtime","thread 169076 (python)",3
4482705125777214,3972,"cudaMemcpyAsync","cuda_runtime","thread 169076 (python)",3
4482705125783756,1035,"aten::record_stream","cpu_op","thread 169076 (python)",2
4482705125786709,180,"cudaStreamIsCapturing","cuda_runtime","thread 169076 (python)",2
4482705125787159,1299,"cudaEventRecordWithFlags","cuda_runtime","thread 169076 (python)",2
4482705125795094,535,"cudaEventRecord","cuda_runtime","thread 169076 (python)",2
4482705125804205,4335,"aten::view_as","cpu_op","thread 169076 (python)",2
4482705125805219,3047,"aten::view","cpu_op","thread 169076 (python)",3
4482705125811596,1334,"aten::view_as","cpu_op","thread 169076 (python)",2
4482705125811963,776,"aten::view","cpu_op","thread 169076 (python)",3
4482705125815366,1261,"aten::view_as","cpu_op","thread 169076 (python)",2
4482705125815607,859,"aten::view","cpu_op","thread 169076 (python)",3
4482705125835947,1179,"aten::view","cpu_op","thread 169076 (python)",1
4482705125841918,2909,"aten::slice","cpu_op","thread 169076 (python)",1
4482705125843185,831,"aten::as_strided","cpu_op","thread 169076 (python)",2
4482705125848185,1304,"aten::slice","cpu_op","thread 169076 (python)",1
4482705125848814,189,"aten::as_strided","cpu_op","thread 169076 (python)",2
4482705125878843,13068,"FineGrainedOffloadingGroupStartFunction","cpu_op","thread 169076 (python)",1
4482705125889085,1320,"aten::view_as","cpu_op","thread 169076 (python)",2
4482705125889461,769,"aten::view","cpu_op","thread 169076 (python)",3
4482705125914297,535,"aten::to","cpu_op","thread 169076 (python)",1
4482705125917029,24411,"aten::contiguous","cpu_op","thread 169076 (python)",1
4482705125917793,23424,"aten::clone","cpu_op","thread 169076 (python)",2
4482705125919035,7574,"aten::empty_like","cpu_op","thread 169076 (python)",3
4482705125919729,6533,"aten::empty","cpu_op","thread 169076 (python)",4
4482705125921664,1268,"cudaEventQuery","cuda_runtime","thread 169076 (python)",5
